"","observation_date","American Coot","American Crow","American Goldfinch","American Robin","American Woodcock","Bald Eagle","Belted Kingfisher","Black Vulture","Black-crowned Night-Heron","Blue Jay","Bonaparte's Gull","Brown Thrasher","Brown-headed Nuthatch","Bufflehead","Canada Goose","Carolina Chickadee","Carolina Wren","Cedar Waxwing","Cooper's Hawk","Dark-eyed Junco","Downy Woodpecker","Eastern Bluebird","Eastern Phoebe","Eastern Screech-Owl","Eastern Towhee","European Starling","Field Sparrow","Gadwall","Golden-crowned Kinglet","Great Blue Heron","Great Horned Owl","Green-winged Teal","Hairy Woodpecker","Hermit Thrush","Hooded Merganser","Horned Grebe","House Finch","House Sparrow","Killdeer","Mallard","Mourning Dove","Northern Cardinal","Northern Flicker","Northern Harrier","Northern Mockingbird","Northern Shoveler","Palm Warbler","Pied-billed Grebe","Pileated Woodpecker","Pine Warbler","Purple Finch","Red-bellied Woodpecker","Red-shouldered Hawk","Red-tailed Hawk","Red-winged Blackbird","Ring-billed Gull","Ring-necked Duck","Rock Pigeon","Ruby-crowned Kinglet","Song Sparrow","Swamp Sparrow","Tufted Titmouse","Turkey Vulture","White-breasted Nuthatch","White-crowned Sparrow","White-throated Sparrow","Winter Wren","Yellow-bellied Sapsucker","Yellow-rumped Warbler","Yellow-throated Warbler","American Kestrel","American Pipit","Chipping Sparrow","Common Yellowthroat","Eastern Meadowlark","Fox Sparrow","Horned Lark","Merlin","Orange-crowned Warbler","Rusty Blackbird","Savannah Sparrow","Wilson's Snipe","Wood Duck","Brown-headed Cowbird","Brown Creeper","American Wigeon","Lesser Scaup","Redhead","Ruddy Duck","Sharp-shinned Hawk","Double-crested Cormorant","Fish Crow","Red-breasted Merganser","Barred Owl","Herring Gull","Pine Siskin","Wild Turkey","Nashville Warbler","Common Grackle","Rufous Hummingbird","American Black Duck","Common Goldeneye","Northern Pintail","Lesser Black-backed Gull","Muscovy Duck","Common Loon","Vesper Sparrow","Greater Yellowlegs","Great Egret","Tree Swallow","Osprey","White-winged Scoter","Virginia Rail","Ross's Goose","Canvasback","Blue-winged Teal","Greater Scaup","Barn Owl","Eastern Whip-poor-will","Northern Rough-winged Swallow","Common Raven","Purple Martin","Lesser Yellowlegs","Barn Swallow","Blue-gray Gnatcatcher","Cliff Swallow","Northern Bobwhite","Black-and-white Warbler","Blue-headed Vireo","Black-throated Green Warbler","Pectoral Sandpiper","Red-headed Woodpecker","Chimney Swift","White-eyed Vireo","Louisiana Waterthrush","Broad-winged Hawk","Caspian Tern","Eastern Kingbird","Solitary Sandpiper","Black-throated Blue Warbler","Green Heron","Northern Parula","Ruby-throated Hummingbird","Worm-eating Warbler","Yellow Warbler","Indigo Bunting","Marsh Wren","Spotted Sandpiper","Yellow-throated Vireo","Hooded Warbler","House Wren","Rose-breasted Grosbeak","Ovenbird","Prairie Warbler","American Redstart","Red-eyed Vireo","Scarlet Tanager","Prothonotary Warbler","Wood Thrush","Forster's Tern","Cerulean Warbler","Blackburnian Warbler","Blue-winged Warbler","Gray Catbird","Orchard Oriole","Semipalmated Sandpiper","Baltimore Oriole","Blackpoll Warbler","Blue Grosbeak","Cape May Warbler","Northern Waterthrush","Summer Tanager","Swainson's Warbler","Tennessee Warbler","Yellow-billed Cuckoo","Great Crested Flycatcher","Chuck-will's-widow","Acadian Flycatcher","Yellow-breasted Chat","Bobolink","Chestnut-sided Warbler","Eastern Wood-Pewee","Kentucky Warbler","Sora","Black-billed Cuckoo","American Bittern","Common Nighthawk","Grasshopper Sparrow","Magnolia Warbler","Golden-winged Warbler","Swainson's Thrush","Bay-breasted Warbler","Canada Warbler","Warbling Vireo","Willow Flycatcher","Gray-cheeked Thrush","Veery","Bank Swallow","Philadelphia Vireo","Lincoln's Sparrow","Snowy Egret","Dickcissel","Mourning Warbler","Sedge Wren","Alder Flycatcher","Cattle Egret","Little Blue Heron","Black Tern","Eurasian Collared-Dove","Least Sandpiper","Red-breasted Nuthatch","Wilson's Warbler","Surf Scoter","Bohemian Waxwing","Snow Goose","Greater White-fronted Goose","Franklin's Gull","Brewer's Blackbird","Graylag Goose","Peregrine Falcon","Sandhill Crane","Common Merganser","Long-tailed Duck","American White Pelican","Dunlin","White-winged Dove","Lark Sparrow","Swallow-tailed Kite","White-rumped Sandpiper","Western Sandpiper","Willet","Olive-sided Flycatcher","Mississippi Kite","Common Gallinule","Helmeted Guineafowl","Upland Sandpiper","Least Flycatcher","American Avocet","Brant","Golden Eagle","Cackling Goose","Harris's Sparrow","Indian Peafowl","Mute Swan","Yellow-crowned Night-Heron","White-faced Ibis","Connecticut Warbler","Mandarin Duck","Clay-colored Sparrow","Nelson's Sparrow","Whooping Crane","Red-necked Grebe","Ring-necked Pheasant","American Golden-Plover","Yellow-bellied Flycatcher","Semipalmated Plover","Black-headed Parrot","Laughing Gull","Nanday Parakeet","Long-billed Dowitcher","Red Junglefowl","Brown Pelican","Ruffed Grouse","Egyptian Goose","Evening Grosbeak","Northern Saw-whet Owl","Black Scoter","Red-throated Loon","Loggerhead Shrike","Red-necked Phalarope","Common Tern","Painted Bunting","Short-billed Dowitcher","Eared Grebe","Purple Gallinule"
"2349",2022-06-07,NA,28,NA,NA,NA,1,2,9,NA,NA,NA,NA,NA,NA,77,NA,NA,12,1,NA,NA,29,5,NA,28,82,7,NA,NA,14,NA,NA,1,NA,NA,NA,NA,NA,2,25,NA,NA,4,NA,NA,NA,NA,NA,3,3,NA,NA,3,2,35,NA,NA,NA,NA,21,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,29,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,11,3,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,7,NA,NA,1,NA,NA,NA,NA,5,NA,NA,NA,2,5,NA,NA,1,NA,1,1,NA,3,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,7,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2350",2022-06-08,NA,21,NA,31,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,4,NA,NA,6,1,NA,NA,21,5,NA,26,47,6,NA,NA,3,NA,NA,1,NA,NA,NA,NA,6,1,4,NA,NA,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,22,NA,NA,1,NA,13,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,9,1,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,6,NA,NA,NA,2,4,NA,1,NA,NA,3,NA,NA,5,NA,NA,NA,NA,2,1,NA,NA,NA,2,NA,NA,3,NA,NA,NA,2,1,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2351",2022-06-09,NA,34,NA,NA,NA,NA,4,5,NA,NA,NA,14,2,NA,47,NA,NA,4,1,NA,NA,34,5,NA,28,94,11,NA,NA,7,1,NA,1,NA,NA,NA,NA,1,6,6,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,3,2,23,NA,NA,31,NA,20,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,6,NA,NA,NA,NA,NA,NA,NA,2,8,NA,NA,NA,NA,NA,NA,25,2,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,6,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,3,NA,7,2,7,1,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,6,NA,NA,1,2,4,NA,NA,1,NA,4,1,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,1,NA,NA,NA,1,1,1,3,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2352",2022-06-10,NA,23,NA,54,NA,NA,2,5,NA,NA,NA,14,NA,NA,12,NA,NA,16,2,NA,NA,36,5,NA,41,20,37,NA,NA,10,NA,NA,1,NA,NA,NA,NA,NA,NA,9,NA,NA,3,NA,NA,NA,NA,NA,2,3,NA,NA,2,1,40,NA,NA,2,NA,13,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,23,NA,NA,NA,NA,NA,NA,NA,NA,5,25,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,2,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,47,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,20,NA,13,3,162,6,1,NA,NA,NA,NA,9,NA,NA,NA,NA,2,NA,NA,2,1,NA,NA,NA,28,NA,NA,NA,NA,2,NA,NA,2,NA,2,2,1,3,NA,NA,NA,NA,NA,4,NA,NA,NA,2,NA,NA,5,NA,NA,NA,1,2,NA,25,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2353",2022-06-11,NA,24,NA,65,NA,NA,NA,15,NA,NA,NA,14,NA,NA,119,NA,NA,21,1,NA,NA,50,7,NA,26,259,16,NA,NA,16,2,NA,NA,NA,NA,NA,NA,2,3,10,NA,NA,3,NA,NA,NA,NA,NA,3,5,NA,NA,NA,6,67,NA,NA,9,NA,16,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,16,NA,NA,NA,NA,NA,NA,NA,9,14,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,5,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,3,NA,19,4,115,3,NA,NA,NA,NA,1,15,1,NA,NA,NA,11,NA,NA,4,NA,NA,NA,NA,15,NA,NA,1,NA,1,NA,NA,2,NA,1,3,1,5,NA,NA,NA,NA,2,6,NA,NA,NA,1,NA,NA,8,NA,NA,5,5,NA,1,7,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2354",2022-06-12,NA,21,NA,56,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,3,NA,29,8,3,NA,NA,32,5,NA,22,134,18,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,6,9,NA,NA,3,NA,NA,NA,NA,NA,4,1,NA,NA,1,2,65,NA,NA,12,NA,16,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,14,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,31,9,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,11,3,45,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,7,NA,NA,NA,1,NA,NA,NA,12,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,2,1,NA,NA,NA,NA,4,6,NA,NA,NA,5,NA,NA,6,NA,NA,NA,1,2,NA,6,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2355",2022-06-13,NA,9,NA,36,NA,NA,1,2,NA,NA,NA,5,NA,NA,80,NA,15,NA,NA,NA,NA,20,5,NA,18,NA,7,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,1,1,6,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,11,NA,NA,2,NA,12,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,7,3,NA,2,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,NA,1,2,60,NA,NA,NA,NA,NA,NA,7,1,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,14,NA,NA,NA,NA,3,NA,NA,NA,NA,3,1,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,4,NA,NA,1,3,NA,NA,4,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2356",2022-06-14,NA,9,NA,42,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,18,NA,17,NA,1,NA,NA,16,1,NA,22,79,10,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,22,NA,NA,NA,3,1,NA,NA,NA,3,32,NA,NA,26,NA,13,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,2,NA,8,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,6,NA,NA,NA,NA,6,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2357",2022-06-15,NA,66,NA,70,NA,1,3,5,NA,NA,NA,19,NA,NA,77,NA,NA,2,NA,NA,NA,25,17,NA,30,221,21,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,1,8,9,NA,NA,4,NA,37,NA,NA,NA,NA,1,NA,NA,NA,4,51,NA,NA,31,NA,14,NA,NA,4,NA,NA,NA,NA,NA,NA,1,NA,NA,6,6,27,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,7,2,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,2,NA,NA,NA,2,27,11,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,3,NA,14,6,NA,3,NA,NA,NA,NA,NA,3,1,NA,1,NA,10,NA,NA,2,5,NA,NA,NA,16,NA,NA,1,NA,4,NA,NA,NA,NA,4,2,1,6,NA,NA,NA,NA,1,5,NA,NA,NA,3,NA,NA,3,NA,NA,NA,2,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2358",2022-06-16,NA,24,NA,NA,NA,NA,1,2,NA,NA,NA,11,NA,NA,13,NA,NA,5,NA,NA,NA,19,5,NA,19,87,4,NA,NA,8,2,NA,NA,NA,NA,NA,NA,1,5,30,NA,NA,3,NA,16,NA,NA,NA,1,NA,NA,NA,3,NA,5,NA,NA,14,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,1,6,1,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,6,2,NA,NA,1,NA,NA,NA,NA,8,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,NA,NA,NA,2,1,NA,4,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2359",2022-06-17,NA,26,NA,NA,NA,1,3,1,NA,NA,NA,20,NA,NA,78,NA,NA,13,1,NA,NA,21,6,NA,34,4,13,NA,NA,9,NA,NA,3,NA,NA,NA,NA,2,3,10,NA,NA,7,NA,30,NA,NA,NA,2,NA,NA,NA,2,2,48,NA,NA,27,NA,13,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16,2,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,23,8,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,11,NA,8,2,270,5,NA,NA,NA,NA,NA,16,3,NA,NA,NA,6,NA,NA,4,3,10,NA,NA,19,NA,NA,NA,NA,5,NA,NA,2,NA,2,1,NA,11,NA,NA,NA,NA,8,3,NA,NA,NA,2,NA,NA,4,NA,NA,3,1,NA,NA,12,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2360",2022-06-18,NA,25,NA,NA,NA,2,2,6,NA,NA,NA,21,NA,NA,4,NA,NA,11,1,NA,NA,31,3,NA,19,13,19,NA,NA,15,NA,NA,3,NA,NA,NA,NA,NA,27,25,NA,NA,1,NA,57,NA,NA,NA,NA,NA,NA,NA,2,7,50,NA,NA,42,NA,14,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,15,8,NA,NA,NA,NA,NA,NA,NA,21,16,NA,NA,NA,NA,NA,NA,22,4,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,63,16,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,78,3,139,6,NA,NA,NA,NA,NA,24,1,NA,NA,NA,7,NA,NA,7,1,NA,NA,NA,24,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,6,4,NA,NA,NA,NA,1,5,NA,NA,NA,2,NA,NA,5,NA,NA,1,1,2,NA,15,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2361",2022-06-19,NA,30,NA,NA,NA,2,1,3,NA,NA,NA,19,NA,NA,38,NA,NA,10,2,NA,NA,37,5,NA,NA,29,22,NA,NA,10,NA,NA,2,NA,NA,NA,NA,5,7,28,NA,NA,2,NA,36,NA,NA,NA,2,2,NA,NA,5,NA,21,NA,NA,13,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,NA,NA,NA,NA,NA,NA,NA,NA,12,16,NA,NA,NA,NA,NA,NA,9,4,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34,8,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,18,NA,12,11,34,13,NA,NA,NA,NA,NA,24,3,NA,NA,NA,8,NA,NA,6,6,17,1,NA,18,NA,NA,NA,NA,2,NA,NA,NA,NA,7,NA,1,7,NA,NA,NA,NA,4,10,NA,NA,NA,2,NA,NA,5,NA,NA,2,3,NA,2,15,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2362",2022-06-20,NA,16,NA,NA,NA,NA,NA,2,NA,NA,NA,9,NA,NA,NA,NA,29,7,NA,NA,NA,20,5,NA,24,5,12,NA,NA,10,NA,NA,1,NA,NA,NA,NA,1,6,12,NA,NA,3,NA,23,NA,NA,NA,NA,NA,NA,NA,1,2,18,NA,NA,4,NA,12,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,1,103,1,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,41,9,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,7,NA,7,4,88,4,NA,NA,NA,NA,NA,4,1,NA,NA,NA,7,NA,NA,3,2,8,NA,NA,16,NA,NA,NA,NA,5,NA,NA,NA,NA,2,1,2,3,NA,NA,NA,NA,2,5,NA,NA,NA,1,NA,NA,3,NA,NA,1,NA,NA,NA,10,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
